State,Crop,District,Year,Season,Area,Production,Yield,SO2,NO2,RSPM,SPM
Uttar Pradesh,Sannhamp,Rae Bareli,2011,Kharif,33,11,0.33,8.296610169,11.41186441,132.1446328,236.4061568
Uttar Pradesh,Sesamum,Rae Bareli,2011,Kharif,2553,438,0.17,8.296610169,11.41186441,132.1446328,236.4061568
Uttar Pradesh,Sugarcane,Rae Bareli,2011,Kharif,2246,99345,44.23,8.296610169,11.41186441,132.1446328,236.4061568
Uttar Pradesh,Sunflower,Rae Bareli,2011,Summer,5,10,2,8.296610169,11.41186441,132.1446328,236.4061568
Uttar Pradesh,Sweet potato,Rae Bareli,2011,Kharif,488,6010,12.32,8.296610169,11.41186441,132.1446328,236.4061568
Uttar Pradesh,Tobacco,Rae Bareli,2011,Rabi,1,5,5,8.296610169,11.41186441,132.1446328,236.4061568
Uttar Pradesh,Turmeric,Rae Bareli,2011,Rabi,6,19,3.17,8.296610169,11.41186441,132.1446328,236.4061568
Uttar Pradesh,Urad,Rae Bareli,2011,Kharif,10636,5073,0.48,8.296610169,11.41186441,132.1446328,236.4061568
Uttar Pradesh,Urad,Rae Bareli,2011,Summer,4953,2264,0.46,8.296610169,11.41186441,132.1446328,236.4061568
Uttar Pradesh,Wheat,Rae Bareli,2011,Rabi,166471,448960,2.7,8.296610169,11.41186441,132.1446328,236.4061568
Uttar Pradesh,Arhar/Tur,Rae Bareli,2012,Kharif,5608,4315,0.77,10.515,15.45,162.83,242.1858483
Uttar Pradesh,Bajra,Rae Bareli,2012,Kharif,802,869,1.08,10.515,15.45,162.83,242.1858483
Uttar Pradesh,Banana,Rae Bareli,2012,Summer,23,1005,43.7,10.515,15.45,162.83,242.1858483
Uttar Pradesh,Barley,Rae Bareli,2012,Rabi,2125,4916,2.31,10.515,15.45,162.83,242.1858483
Uttar Pradesh,Coriander,Rae Bareli,2012,Rabi,388,215,0.55,10.515,15.45,162.83,242.1858483
Uttar Pradesh,Dry chillies,Rae Bareli,2012,Kharif,196,163,0.83,10.515,15.45,162.83,242.1858483
Uttar Pradesh,Garlic,Rae Bareli,2012,Rabi,197,1018,5.17,10.515,15.45,162.83,242.1858483
Uttar Pradesh,Gram,Rae Bareli,2012,Rabi,5520,6339,1.15,10.515,15.45,162.83,242.1858483
Uttar Pradesh,Groundnut,Rae Bareli,2012,Kharif,1151,929,0.81,10.515,15.45,162.83,242.1858483
Uttar Pradesh,Guar seed,Rae Bareli,2012,Kharif,58,47,0.81,10.515,15.45,162.83,242.1858483
Uttar Pradesh,Jowar,Rae Bareli,2012,Kharif,6843,4827,0.71,10.515,15.45,162.83,242.1858483
Uttar Pradesh,Linseed,Rae Bareli,2012,Rabi,73,33,0.45,10.515,15.45,162.83,242.1858483
Uttar Pradesh,Maize,Rae Bareli,2012,Kharif,63,69,1.1,10.515,15.45,162.83,242.1858483
Uttar Pradesh,Maize,Rae Bareli,2012,Rabi,13,31,2.38,10.515,15.45,162.83,242.1858483
Uttar Pradesh,Maize,Rae Bareli,2012,Summer,1,2,2,10.515,15.45,162.83,242.1858483
Uttar Pradesh,Masoor,Rae Bareli,2012,Rabi,91,76,0.84,10.515,15.45,162.83,242.1858483
Uttar Pradesh,Moong(Green Gram),Rae Bareli,2012,Kharif,914,388,0.42,10.515,15.45,162.83,242.1858483
Uttar Pradesh,Moong(Green Gram),Rae Bareli,2012,Summer,226,117,0.52,10.515,15.45,162.83,242.1858483
Uttar Pradesh,Onion,Rae Bareli,2012,Rabi,301,6885,22.87,10.515,15.45,162.83,242.1858483
Uttar Pradesh,Onion,Rae Bareli,2012,Summer,123,1403,11.41,10.515,15.45,162.83,242.1858483
Uttar Pradesh,Jute,Rae Bareli,2012,Rabi,1856,2008,1.08,10.515,15.45,162.83,242.1858483
Uttar Pradesh,Potato,Rae Bareli,2012,Rabi,4297,57081,13.28,10.515,15.45,162.83,242.1858483
Uttar Pradesh,Jute,Rae Bareli,2012,Rabi,6686,5631,0.84,10.515,15.45,162.83,242.1858483
Uttar Pradesh,Rice,Rae Bareli,2012,Kharif,83159,188438,2.27,10.515,15.45,162.83,242.1858483
Uttar Pradesh,Rice,Rae Bareli,2012,Summer,1,2,2,10.515,15.45,162.83,242.1858483
Uttar Pradesh,Sannhamp,Rae Bareli,2012,Kharif,37,10,0.27,10.515,15.45,162.83,242.1858483
Uttar Pradesh,Sesamum,Rae Bareli,2012,Kharif,2787,465,0.17,10.515,15.45,162.83,242.1858483
Uttar Pradesh,Sugarcane,Rae Bareli,2012,Kharif,2169,111478,51.4,10.515,15.45,162.83,242.1858483
Uttar Pradesh,Sunflower,Rae Bareli,2012,Summer,11,19,1.73,10.515,15.45,162.83,242.1858483
Uttar Pradesh,Sweet potato,Rae Bareli,2012,Kharif,472,6133,12.99,10.515,15.45,162.83,242.1858483
Uttar Pradesh,Tobacco,Rae Bareli,2012,Summer,4,12,3,10.515,15.45,162.83,242.1858483
Uttar Pradesh,Turmeric,Rae Bareli,2012,Rabi,15,42,2.8,10.515,15.45,162.83,242.1858483
Uttar Pradesh,Urad,Rae Bareli,2012,Kharif,13673,6139,0.45,10.515,15.45,162.83,242.1858483
Uttar Pradesh,Urad,Rae Bareli,2012,Summer,2635,1217,0.46,10.515,15.45,162.83,242.1858483
Uttar Pradesh,Wheat,Rae Bareli,2012,Rabi,132299,379830,2.87,10.515,15.45,162.83,242.1858483
Uttar Pradesh,Arhar/Tur,Rae Bareli,2013,Kharif,4988,3918,0.79,11.38,16.9125,177.005,249.2538877
Uttar Pradesh,Bajra,Rae Bareli,2013,Kharif,518,445,0.86,11.38,16.9125,177.005,249.2538877
Uttar Pradesh,Banana,Rae Bareli,2013,Summer,12,536,44.67,11.38,16.9125,177.005,249.2538877
Uttar Pradesh,Barley,Rae Bareli,2013,Rabi,1754,3541,2.02,11.38,16.9125,177.005,249.2538877
Uttar Pradesh,Coriander,Rae Bareli,2013,Rabi,366,198,0.54,11.38,16.9125,177.005,249.2538877
Uttar Pradesh,Dry chillies,Rae Bareli,2013,Kharif,38,31,0.82,11.38,16.9125,177.005,249.2538877
Uttar Pradesh,Garlic,Rae Bareli,2013,Rabi,164,852,5.2,11.38,16.9125,177.005,249.2538877
Uttar Pradesh,Gram,Rae Bareli,2013,Rabi,4631,5533,1.19,11.38,16.9125,177.005,249.2538877
Uttar Pradesh,Groundnut,Rae Bareli,2013,Kharif,1461,931,0.64,11.38,16.9125,177.005,249.2538877
Uttar Pradesh,Guar seed,Rae Bareli,2013,Kharif,62,51,0.82,11.38,16.9125,177.005,249.2538877
Uttar Pradesh,Jowar,Rae Bareli,2013,Kharif,6010,5866,0.98,11.38,16.9125,177.005,249.2538877
Uttar Pradesh,Linseed,Rae Bareli,2013,Rabi,43,19,0.44,11.38,16.9125,177.005,249.2538877
Uttar Pradesh,Maize,Rae Bareli,2013,Kharif,51,74,1.45,11.38,16.9125,177.005,249.2538877
Uttar Pradesh,Maize,Rae Bareli,2013,Summer,1,2,2,11.38,16.9125,177.005,249.2538877
Uttar Pradesh,Masoor,Rae Bareli,2013,Rabi,61,50,0.82,11.38,16.9125,177.005,249.2538877
Uttar Pradesh,Moong(Green Gram),Rae Bareli,2013,Kharif,829,420,0.51,11.38,16.9125,177.005,249.2538877
Uttar Pradesh,Moong(Green Gram),Rae Bareli,2013,Summer,238,76,0.32,11.38,16.9125,177.005,249.2538877
Uttar Pradesh,Onion,Rae Bareli,2013,Rabi,241,5544,23,11.38,16.9125,177.005,249.2538877
Uttar Pradesh,Onion,Rae Bareli,2013,Summer,116,1318,11.36,11.38,16.9125,177.005,249.2538877
Uttar Pradesh,Jute,Rae Bareli,2013,Rabi,2224,1748,0.79,11.38,16.9125,177.005,249.2538877
Uttar Pradesh,Potato,Rae Bareli,2013,Rabi,3995,69729,17.45,11.38,16.9125,177.005,249.2538877
Uttar Pradesh,Jute,Rae Bareli,2013,Rabi,6570,6761,1.03,11.38,16.9125,177.005,249.2538877
Uttar Pradesh,Rice,Rae Bareli,2013,Kharif,84448,204618,2.42,11.38,16.9125,177.005,249.2538877
Uttar Pradesh,Sannhamp,Rae Bareli,2013,Kharif,22,8,0.36,11.38,16.9125,177.005,249.2538877
Uttar Pradesh,Sesamum,Rae Bareli,2013,Kharif,2552,464,0.18,11.38,16.9125,177.005,249.2538877
Uttar Pradesh,Small millets,Rae Bareli,2013,Summer,5,7,1.4,11.38,16.9125,177.005,249.2538877
Uttar Pradesh,Sugarcane,Rae Bareli,2013,Kharif,2295,118266,51.53,11.38,16.9125,177.005,249.2538877
Uttar Pradesh,Sunflower,Rae Bareli,2013,Summer,39,31,0.79,11.38,16.9125,177.005,249.2538877
Uttar Pradesh,Sweet potato,Rae Bareli,2013,Kharif,206,2667,12.95,11.38,16.9125,177.005,249.2538877
Uttar Pradesh,Tobacco,Rae Bareli,2013,Summer,2,6,3,11.38,16.9125,177.005,249.2538877
Uttar Pradesh,Turmeric,Rae Bareli,2013,Rabi,19,54,2.84,11.38,16.9125,177.005,249.2538877
Uttar Pradesh,Urad,Rae Bareli,2013,Kharif,12677,5527,0.44,11.38,16.9125,177.005,249.2538877
Uttar Pradesh,Urad,Rae Bareli,2013,Summer,2249,1111,0.49,11.38,16.9125,177.005,249.2538877
Uttar Pradesh,Wheat,Rae Bareli,2013,Rabi,131752,373644,2.84,11.38,16.9125,177.005,249.2538877
Uttar Pradesh,Arhar/Tur,Rae Bareli,2014,Kharif,5051,3439,0.68,11.07941176,16.77058824,159.9411765,256.3911774
Uttar Pradesh,Bajra,Rae Bareli,2014,Kharif,668,537,0.8,11.07941176,16.77058824,159.9411765,256.3911774
Uttar Pradesh,Barley,Rae Bareli,2014,Rabi,1112,2794,2.51,11.07941176,16.77058824,159.9411765,256.3911774
Uttar Pradesh,Coriander,Rae Bareli,2014,Rabi,387,212,0.55,11.07941176,16.77058824,159.9411765,256.3911774
Uttar Pradesh,Dry chillies,Rae Bareli,2014,Kharif,388,313,0.81,11.07941176,16.77058824,159.9411765,256.3911774
Uttar Pradesh,Garlic,Rae Bareli,2014,Rabi,161,943,5.86,11.07941176,16.77058824,159.9411765,256.3911774
Uttar Pradesh,Gram,Rae Bareli,2014,Rabi,6002,2947,0.49,11.07941176,16.77058824,159.9411765,256.3911774
Uttar Pradesh,Groundnut,Rae Bareli,2014,Kharif,1267,307,0.24,11.07941176,16.77058824,159.9411765,256.3911774
Uttar Pradesh,Guar seed,Rae Bareli,2014,Kharif,68,56,0.82,11.07941176,16.77058824,159.9411765,256.3911774
Uttar Pradesh,Jowar,Rae Bareli,2014,Kharif,6268,5289,0.84,11.07941176,16.77058824,159.9411765,256.3911774
Uttar Pradesh,Linseed,Rae Bareli,2014,Rabi,37,15,0.41,11.07941176,16.77058824,159.9411765,256.3911774
Uttar Pradesh,Maize,Rae Bareli,2014,Kharif,36,61,1.69,11.07941176,16.77058824,159.9411765,256.3911774
Uttar Pradesh,Maize,Rae Bareli,2014,Rabi,1,4,4,11.07941176,16.77058824,159.9411765,256.3911774
Uttar Pradesh,Masoor,Rae Bareli,2014,Rabi,38,27,0.71,11.07941176,16.77058824,159.9411765,256.3911774
Uttar Pradesh,Moong(Green Gram),Rae Bareli,2014,Kharif,922,296,0.32,11.07941176,16.77058824,159.9411765,256.3911774
Uttar Pradesh,Moong(Green Gram),Rae Bareli,2014,Summer,52,27,0.52,11.07941176,16.77058824,159.9411765,256.3911774
Uttar Pradesh,Onion,Rae Bareli,2014,Rabi,277,5634,20.34,11.07941176,16.77058824,159.9411765,256.3911774
Uttar Pradesh,Onion,Rae Bareli,2014,Summer,36,484,13.44,11.07941176,16.77058824,159.9411765,256.3911774
Uttar Pradesh,Jute,Rae Bareli,2014,Rabi,1931,1827,0.95,11.07941176,16.77058824,159.9411765,256.3911774
Uttar Pradesh,Potato,Rae Bareli,2014,Rabi,5103,47647,9.34,11.07941176,16.77058824,159.9411765,256.3911774
Uttar Pradesh,Jute,Rae Bareli,2014,Rabi,7102,5412,0.76,11.07941176,16.77058824,159.9411765,256.3911774
Uttar Pradesh,Rice,Rae Bareli,2014,Kharif,89513,219665,2.45,11.07941176,16.77058824,159.9411765,256.3911774
Uttar Pradesh,Sannhamp,Rae Bareli,2014,Kharif,28,8,0.29,11.07941176,16.77058824,159.9411765,256.3911774
Uttar Pradesh,Sesamum,Rae Bareli,2014,Kharif,3100,624,0.2,11.07941176,16.77058824,159.9411765,256.3911774
Uttar Pradesh,Small millets,Rae Bareli,2014,Summer,4,6,1.5,11.07941176,16.77058824,159.9411765,256.3911774
Uttar Pradesh,Sugarcane,Rae Bareli,2014,Kharif,2146,114193,53.21,11.07941176,16.77058824,159.9411765,256.3911774
Uttar Pradesh,Sweet potato,Rae Bareli,2014,Kharif,61,806,13.21,11.07941176,16.77058824,159.9411765,256.3911774
Uttar Pradesh,Tobacco,Rae Bareli,2014,Rabi,1,5,5,11.07941176,16.77058824,159.9411765,256.3911774
Uttar Pradesh,Turmeric,Rae Bareli,2014,Rabi,14,41,2.93,11.07941176,16.77058824,159.9411765,256.3911774
Uttar Pradesh,Urad,Rae Bareli,2014,Kharif,13157,4868,0.37,11.07941176,16.77058824,159.9411765,256.3911774
Uttar Pradesh,Urad,Rae Bareli,2014,Summer,1083,442,0.41,11.07941176,16.77058824,159.9411765,256.3911774
Uttar Pradesh,Wheat,Rae Bareli,2014,Rabi,134767,400393,2.97,11.07941176,16.77058824,159.9411765,256.3911774
Uttar Pradesh,Arhar/Tur,Rae Bareli,2015,Kharif,4871,1372,0.28,11.1981982,16.74774775,157.0405405,263.3070771
Uttar Pradesh,Bajra,Rae Bareli,2015,Kharif,622,667,1.07,11.1981982,16.74774775,157.0405405,263.3070771
Uttar Pradesh,Barley,Rae Bareli,2015,Rabi,2653,3602,1.36,11.1981982,16.74774775,157.0405405,263.3070771
Uttar Pradesh,Coriander,Rae Bareli,2015,Rabi,367,178,0.49,11.1981982,16.74774775,157.0405405,263.3070771
Uttar Pradesh,Dry chillies,Rae Bareli,2015,Kharif,442,365,0.83,11.1981982,16.74774775,157.0405405,263.3070771
Uttar Pradesh,Garlic,Rae Bareli,2015,Rabi,187,1083,5.79,11.1981982,16.74774775,157.0405405,263.3070771
Uttar Pradesh,Gram,Rae Bareli,2015,Rabi,4705,972,0.21,11.1981982,16.74774775,157.0405405,263.3070771
Uttar Pradesh,Groundnut,Rae Bareli,2015,Kharif,1120,454,0.41,11.1981982,16.74774775,157.0405405,263.3070771
Uttar Pradesh,Guar seed,Rae Bareli,2015,Kharif,62,51,0.82,11.1981982,16.74774775,157.0405405,263.3070771
Uttar Pradesh,Jowar,Rae Bareli,2015,Kharif,5553,3693,0.67,11.1981982,16.74774775,157.0405405,263.3070771
Uttar Pradesh,Linseed,Rae Bareli,2015,Rabi,28,16,0.57,11.1981982,16.74774775,157.0405405,263.3070771
Uttar Pradesh,Maize,Rae Bareli,2015,Kharif,21,30,1.43,11.1981982,16.74774775,157.0405405,263.3070771
Uttar Pradesh,Maize,Rae Bareli,2015,Rabi,139,333,2.4,11.1981982,16.74774775,157.0405405,263.3070771
Uttar Pradesh,Masoor,Rae Bareli,2015,Rabi,60,34,0.57,11.1981982,16.74774775,157.0405405,263.3070771
Uttar Pradesh,Moong(Green Gram),Rae Bareli,2015,Kharif,820,262,0.32,11.1981982,16.74774775,157.0405405,263.3070771
Uttar Pradesh,Moong(Green Gram),Rae Bareli,2015,Summer,280,139,0.5,11.1981982,16.74774775,157.0405405,263.3070771
Uttar Pradesh,Onion,Rae Bareli,2015,Rabi,288,4406,15.3,11.1981982,16.74774775,157.0405405,263.3070771
Uttar Pradesh,Onion,Rae Bareli,2015,Summer,122,1192,9.77,11.1981982,16.74774775,157.0405405,263.3070771
Uttar Pradesh,Jute,Rae Bareli,2015,Rabi,2867,3331,1.16,11.1981982,16.74774775,157.0405405,263.3070771
Uttar Pradesh,Potato,Rae Bareli,2015,Rabi,4298,60967,14.18,11.1981982,16.74774775,157.0405405,263.3070771
Uttar Pradesh,Jute,Rae Bareli,2015,Rabi,7698,4582,0.6,11.1981982,16.74774775,157.0405405,263.3070771
Uttar Pradesh,Rice,Rae Bareli,2015,Kharif,104251,246449,2.36,11.1981982,16.74774775,157.0405405,263.3070771
Uttar Pradesh,Sannhamp,Rae Bareli,2015,Kharif,31,11,0.35,11.1981982,16.74774775,157.0405405,263.3070771
Uttar Pradesh,Sesamum,Rae Bareli,2015,Kharif,3290,647,0.2,11.1981982,16.74774775,157.0405405,263.3070771
Uttar Pradesh,Sugarcane,Rae Bareli,2015,Kharif,2306,125317,54.34,11.1981982,16.74774775,157.0405405,263.3070771
Uttar Pradesh,Sunflower,Rae Bareli,2015,Summer,2,4,2,11.1981982,16.74774775,157.0405405,263.3070771
Uttar Pradesh,Sweet potato,Rae Bareli,2015,Kharif,210,2601,12.39,11.1981982,16.74774775,157.0405405,263.3070771
Uttar Pradesh,Tobacco,Rae Bareli,2015,Rabi,3,13,4.33,11.1981982,16.74774775,157.0405405,263.3070771
Uttar Pradesh,Tobacco,Rae Bareli,2015,Summer,1,3,3,11.1981982,16.74774775,157.0405405,263.3070771
Uttar Pradesh,Turmeric,Rae Bareli,2015,Rabi,36,102,2.83,11.1981982,16.74774775,157.0405405,263.3070771
Uttar Pradesh,Urad,Rae Bareli,2015,Kharif,13639,2564,0.19,11.1981982,16.74774775,157.0405405,263.3070771
Uttar Pradesh,Urad,Rae Bareli,2015,Summer,2412,1160,0.48,11.1981982,16.74774775,157.0405405,263.3070771
Uttar Pradesh,Wheat,Rae Bareli,2015,Rabi,167432,270235,1.61,11.1981982,16.74774775,157.0405405,263.3070771
Uttar Pradesh,Arhar/Tur,Saharanpur,2011,Kharif,3,2,0.67,28.36956522,20.2826087,43.47826087,236.6326246
Uttar Pradesh,Barley,Saharanpur,2011,Rabi,45,118,2.62,28.36956522,20.2826087,43.47826087,236.6326246
Uttar Pradesh,Cotton(lint),Saharanpur,2011,Kharif,11,2,0.18,28.36956522,20.2826087,43.47826087,236.6326246
Uttar Pradesh,Dry chillies,Saharanpur,2011,Kharif,35,31,0.89,28.36956522,20.2826087,43.47826087,236.6326246
Uttar Pradesh,Ginger,Saharanpur,2011,Kharif,2,5,2.5,28.36956522,20.2826087,43.47826087,236.6326246
Uttar Pradesh,Gram,Saharanpur,2011,Rabi,18,18,1,28.36956522,20.2826087,43.47826087,236.6326246
Uttar Pradesh,Groundnut,Saharanpur,2011,Kharif,2996,3553,1.19,28.36956522,20.2826087,43.47826087,236.6326246
Uttar Pradesh,Guar seed,Saharanpur,2011,Kharif,185,154,0.83,28.36956522,20.2826087,43.47826087,236.6326246
Uttar Pradesh,Maize,Saharanpur,2011,Kharif,7725,10212,1.32,28.36956522,20.2826087,43.47826087,236.6326246
Uttar Pradesh,Maize,Saharanpur,2011,Summer,12,17,1.42,28.36956522,20.2826087,43.47826087,236.6326246
Uttar Pradesh,Masoor,Saharanpur,2011,Rabi,2339,1186,0.51,28.36956522,20.2826087,43.47826087,236.6326246
Uttar Pradesh,Moong(Green Gram),Saharanpur,2011,Summer,16,14,0.88,28.36956522,20.2826087,43.47826087,236.6326246
Uttar Pradesh,Onion,Saharanpur,2011,Rabi,33,607,18.39,28.36956522,20.2826087,43.47826087,236.6326246
Uttar Pradesh,Jute,Saharanpur,2011,Rabi,25,29,1.16,28.36956522,20.2826087,43.47826087,236.6326246
Uttar Pradesh,Potato,Saharanpur,2011,Rabi,589,14368,24.39,28.36956522,20.2826087,43.47826087,236.6326246
Uttar Pradesh,Jute,Saharanpur,2011,Rabi,1272,1520,1.19,28.36956522,20.2826087,43.47826087,236.6326246
Uttar Pradesh,Rice,Saharanpur,2011,Kharif,54830,120023,2.19,28.36956522,20.2826087,43.47826087,236.6326246
Uttar Pradesh,Sesamum,Saharanpur,2011,Kharif,67,13,0.19,28.36956522,20.2826087,43.47826087,236.6326246
Uttar Pradesh,Sugarcane,Saharanpur,2011,Kharif,142703,8686617,60.87,28.36956522,20.2826087,43.47826087,236.6326246
Uttar Pradesh,Sweet potato,Saharanpur,2011,Kharif,21,259,12.33,28.36956522,20.2826087,43.47826087,236.6326246
Uttar Pradesh,Tobacco,Saharanpur,2011,Rabi,1,5,5,28.36956522,20.2826087,43.47826087,236.6326246
Uttar Pradesh,Turmeric,Saharanpur,2011,Rabi,5,16,3.2,28.36956522,20.2826087,43.47826087,236.6326246
Uttar Pradesh,Urad,Saharanpur,2011,Kharif,525,355,0.68,28.36956522,20.2826087,43.47826087,236.6326246
Uttar Pradesh,Urad,Saharanpur,2011,Summer,2115,954,0.45,28.36956522,20.2826087,43.47826087,236.6326246
Uttar Pradesh,Wheat,Saharanpur,2011,Rabi,106909,320727,3,28.36956522,20.2826087,43.47826087,236.6326246
Uttar Pradesh,Arhar/Tur,Unnao,2011,Kharif,3354,3155,0.94,10.5,33.88461538,131.8076923,236.7057442
Uttar Pradesh,Bajra,Unnao,2011,Kharif,1841,2159,1.17,10.5,33.88461538,131.8076923,236.7057442
Uttar Pradesh,Barley,Unnao,2011,Rabi,1484,2903,1.96,10.5,33.88461538,131.8076923,236.7057442
Uttar Pradesh,Dry chillies,Unnao,2011,Kharif,555,485,0.87,10.5,33.88461538,131.8076923,236.7057442
Uttar Pradesh,Gram,Unnao,2011,Rabi,3589,2131,0.59,10.5,33.88461538,131.8076923,236.7057442
Uttar Pradesh,Groundnut,Unnao,2011,Kharif,2850,1257,0.44,10.5,33.88461538,131.8076923,236.7057442
Uttar Pradesh,Guar seed,Unnao,2011,Kharif,30,25,0.83,10.5,33.88461538,131.8076923,236.7057442
Uttar Pradesh,Jowar,Unnao,2011,Kharif,4538,4088,0.9,10.5,33.88461538,131.8076923,236.7057442
Uttar Pradesh,Linseed,Unnao,2011,Rabi,81,37,0.46,10.5,33.88461538,131.8076923,236.7057442
Uttar Pradesh,Maize,Unnao,2011,Kharif,28135,22086,0.79,10.5,33.88461538,131.8076923,236.7057442
Uttar Pradesh,Maize,Unnao,2011,Rabi,1,3,3,10.5,33.88461538,131.8076923,236.7057442
Uttar Pradesh,Maize,Unnao,2011,Summer,1285,1884,1.47,10.5,33.88461538,131.8076923,236.7057442
Uttar Pradesh,Masoor,Unnao,2011,Rabi,687,595,0.87,10.5,33.88461538,131.8076923,236.7057442
Uttar Pradesh,Moong(Green Gram),Unnao,2011,Kharif,4327,2034,0.47,10.5,33.88461538,131.8076923,236.7057442
Uttar Pradesh,Moong(Green Gram),Unnao,2011,Summer,271,124,0.46,10.5,33.88461538,131.8076923,236.7057442
Uttar Pradesh,Onion,Unnao,2011,Rabi,199,3663,18.41,10.5,33.88461538,131.8076923,236.7057442
Uttar Pradesh,Jute,Unnao,2011,Rabi,714,851,1.19,10.5,33.88461538,131.8076923,236.7057442
Uttar Pradesh,Potato,Unnao,2011,Rabi,9049,210199,23.23,10.5,33.88461538,131.8076923,236.7057442
Uttar Pradesh,Jute,Unnao,2011,Rabi,13430,12064,0.9,10.5,33.88461538,131.8076923,236.7057442
Uttar Pradesh,Rice,Unnao,2011,Kharif,81000,138186,1.71,10.5,33.88461538,131.8076923,236.7057442
Uttar Pradesh,Rice,Unnao,2011,Summer,11,19,1.73,10.5,33.88461538,131.8076923,236.7057442
Uttar Pradesh,Sannhamp,Unnao,2011,Kharif,4,1,0.25,10.5,33.88461538,131.8076923,236.7057442
Uttar Pradesh,Sesamum,Unnao,2011,Kharif,11746,623,0.05,10.5,33.88461538,131.8076923,236.7057442
Uttar Pradesh,Small millets,Unnao,2011,Kharif,1,1,1,10.5,33.88461538,131.8076923,236.7057442
Uttar Pradesh,Sugarcane,Unnao,2011,Kharif,1030,55619,54,10.5,33.88461538,131.8076923,236.7057442
Uttar Pradesh,Sunflower,Unnao,2011,Summer,89,188,2.11,10.5,33.88461538,131.8076923,236.7057442
Uttar Pradesh,Sweet potato,Unnao,2011,Kharif,452,5566,12.31,10.5,33.88461538,131.8076923,236.7057442
Uttar Pradesh,Turmeric,Unnao,2011,Rabi,1,3,3,10.5,33.88461538,131.8076923,236.7057442
Uttar Pradesh,Urad,Unnao,2011,Kharif,23732,11605,0.49,10.5,33.88461538,131.8076923,236.7057442
Uttar Pradesh,Urad,Unnao,2011,Summer,3436,1979,0.58,10.5,33.88461538,131.8076923,236.7057442
Uttar Pradesh,Wheat,Unnao,2011,Rabi,239040,708754,2.97,10.5,33.88461538,131.8076923,236.7057442
Uttar Pradesh,Arhar/Tur,Unnao,2012,Kharif,2851,3202,1.12,8.169642857,31.875,97.26785714,242.5065693
Uttar Pradesh,Bajra,Unnao,2012,Kharif,1827,1981,1.08,8.169642857,31.875,97.26785714,242.5065693
Uttar Pradesh,Barley,Unnao,2012,Rabi,1311,3033,2.31,8.169642857,31.875,97.26785714,242.5065693
Uttar Pradesh,Coriander,Unnao,2012,Rabi,159,88,0.55,8.169642857,31.875,97.26785714,242.5065693
Uttar Pradesh,Dry chillies,Unnao,2012,Kharif,545,452,0.83,8.169642857,31.875,97.26785714,242.5065693
Uttar Pradesh,Garlic,Unnao,2012,Rabi,319,1649,5.17,8.169642857,31.875,97.26785714,242.5065693
Uttar Pradesh,Gram,Unnao,2012,Rabi,3069,4788,1.56,8.169642857,31.875,97.26785714,242.5065693
Uttar Pradesh,Groundnut,Unnao,2012,Kharif,2587,1563,0.6,8.169642857,31.875,97.26785714,242.5065693
Uttar Pradesh,Guar seed,Unnao,2012,Kharif,66,54,0.82,8.169642857,31.875,97.26785714,242.5065693
Uttar Pradesh,Jowar,Unnao,2012,Kharif,4954,4061,0.82,8.169642857,31.875,97.26785714,242.5065693
Uttar Pradesh,Linseed,Unnao,2012,Rabi,61,27,0.44,8.169642857,31.875,97.26785714,242.5065693
Uttar Pradesh,Maize,Unnao,2012,Kharif,30832,31541,1.02,8.169642857,31.875,97.26785714,242.5065693
Uttar Pradesh,Maize,Unnao,2012,Rabi,9,21,2.33,8.169642857,31.875,97.26785714,242.5065693
Uttar Pradesh,Maize,Unnao,2012,Summer,1322,2185,1.65,8.169642857,31.875,97.26785714,242.5065693
Uttar Pradesh,Masoor,Unnao,2012,Rabi,782,653,0.84,8.169642857,31.875,97.26785714,242.5065693
Uttar Pradesh,Moong(Green Gram),Unnao,2012,Kharif,4392,1862,0.42,8.169642857,31.875,97.26785714,242.5065693
Uttar Pradesh,Moong(Green Gram),Unnao,2012,Summer,193,100,0.52,8.169642857,31.875,97.26785714,242.5065693
Uttar Pradesh,Onion,Unnao,2012,Rabi,218,4987,22.88,8.169642857,31.875,97.26785714,242.5065693
